conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2.00E+18,2025-12-26 10:16:50+00:00,0,syapa yg kangen akuu🖐🏻,2.00E+18,,,in,,0,5,0,https://x.com/prkjngs0ng_/status/2004885856994357704,1.99E+18,prkjngs0ng_
2.00E+18,2025-12-26 10:18:35+00:00,2,"aku setelah melihat nilai TKA
""assalamu'alaikum utbk""🙂🙂🙂",2.00E+18,,,in,,0,2,0,https://x.com/chireyyxx/status/2004578045949342084,1.63E+18,chireyyxx
2.00E+18,2025-12-26 10:19:34+00:00,2,"ini udah di titik pengen nangis gara² nilai TKA belum dishare juga sama sekolah... masa dishare pas masuk sekolah sih, AAAA TOLONGG MERIANG AKU NUNGGU NILAI TKA",2.00E+18,,,in,,0,1,0,https://x.com/incidevnt/status/2004496618679328793,4848759711,incidevnt
2.00E+18,2025-12-26 10:25:05+00:00,45,"WKWKWK makanya dari kemaren mending w mempropose kapal unserious sekalian kayak mengtoy kemendagri. Dua kapal sisanya serius2 bgt, trauma gue pada jadi ngehate membernya kalo gak dapet apa yang dimau",2.00E+18,,,in,,0,6,0,https://x.com/theyycallmebass/status/2004422021963497661,494788885,theyycallmebass
1.98E+18,2025-12-26 10:51:44+00:00,1,"utbk yg seketat itu aja masih ada yg berani curang, apalagi tka yg dikerjain dj sekolah sendiri2",1.98E+18,,,in,,0,1,0,https://x.com/louzvey/status/1976459183198437811,1.82E+18,louzvey
2.00E+18,2025-12-26 11:05:05+00:00,0,KOOO NILAI TKA AKU BELUM ADA YYAA 😵‍💫😵‍💫,2.00E+18,,,in,,0,0,0,https://x.com/bbeyrries/status/2004517289379697017,1.78E+18,bbeyrries
2.00E+18,2025-12-26 11:08:14+00:00,7,kapan penantian nilai tka ni selesai,2.00E+18,,,in,,0,7,0,https://x.com/psychologiq/status/2004783182068216254,1.51E+18,psychologiq
2.00E+18,2025-12-26 11:09:34+00:00,2,Pandu mah emang gak pernah solat jumat. Jangan heran @L_MarshaJKT48 @N_CathyJKT48,2.00E+18,,,in,,0,1,1,https://x.com/theyycallmebass/status/2004420623557447818,494788885,theyycallmebass
2.00E+18,2025-12-26 11:12:22+00:00,0,ini yg dipake buat daftar sekolah tuh nilai rapot atau nanti nilai tka ya?,2.00E+18,,,in,,0,0,0,https://x.com/yjhnhann/status/2001896301408157893,1.82E+18,yjhnhann
2.00E+18,2025-12-26 11:17:27+00:00,1,sch! kalau upi pake tka engga ya?,2.00E+18,,,in,,0,0,0,https://x.com/schfess/status/2004915206212792396,1.20E+18,schfess
2.00E+18,2025-12-26 11:23:22+00:00,0,"sumpah sakit hati bgt baca komen orang-orang non-akt 26 terkait nilai tka. ajg ajg, coba lo aja ajg yg ngerjain. dengan waktu yg mendadak, soal susahnya ga ngotak, dan persiapan yg cuma bbrp bulan berharap hasilnya bagus? TOLOL namanya anjg",2.00E+18,,,in,,0,0,0,https://x.com/hwokpp/status/2004216514032161010,1.44E+18,hwokpp
1.98E+18,2025-12-26 11:30:46+00:00,0,entah tka nya yang susah atau otak gua yang oon,1.98E+18,,,in,,0,0,0,https://x.com/zerotomins/status/1980264632326467936,1.41E+18,zerotomins
2.00E+18,2025-12-26 11:38:58+00:00,2,ini tka jadinya gimana sih...,2.00E+18,,,in,,0,1,0,https://x.com/clanightstudy/status/2004622991280538005,1.89E+18,clanightstudy
2.00E+18,2025-12-26 11:41:52+00:00,1,honestly liburan aku ga tenang karena sekolah aku belum ngumumin hasil tka t_____t sampai kebawa mimpi predikat itu 💧💧,2.00E+18,,,in,,0,0,0,https://x.com/mwanyun/status/2004494074221662678,1.49E+18,mwanyun
2.00E+18,2025-12-26 12:00:38+00:00,0,"orang orang pada tanya strategi snbp pake nilai tka, kaga ngerti dah gua",2.00E+18,,,in,,0,0,0,https://x.com/ellkou_/status/2004870975205380582,1.26E+18,ellkou_
2.00E+18,2025-12-26 12:12:10+00:00,0,"nilai tka kalian gimana gais, sekola aku blm kasi tau nilainya..",2.00E+18,,,in,,0,1,0,https://x.com/flouwie__/status/2004549286558863849,1.98E+18,flouwie__
2.00E+18,2025-12-26 12:50:12+00:00,41,"sch! kalau dibandingkan nilai tka yang
1. istimewa (2), baik (3)
2. istimewa (3), baik (1), memadai (1)
mana yang lebih gede peluangnya??",2.00E+18,,,in,,0,3,0,https://x.com/schfess/status/2004893811827241451,1.20E+18,schfess
2.00E+18,2025-12-26 12:52:59+00:00,1,"gw males bgt dibilang, ""jangan sok paham politik lah, ngaruh apa sih ke kita kita yang masih sekolah ini"" HEIII LO NGELIAT NILAI TKA YANG BELUM TAU MAU DIBUAT APAAN JUGA TERMASUK BAGIAN POLITIK",2.00E+18,,,in,,0,0,0,https://x.com/u1gotcha/status/2004683571546783799,1.46E+18,u1gotcha
2.00E+18,2025-12-26 13:05:27+00:00,2,"teman teman ada yang punya list materi tka sma mapel fisika, kimia, biologi, geografi taun ini tidak yaaa, mau minta donggg buat persiapan tahun depan kalau ada tka! ty🩷",2.00E+18,,,in,,0,0,0,https://x.com/ayymakinambis/status/2004436562793337032,1.80E+18,ayymakinambis
2.00E+18,2025-12-26 13:21:48+00:00,1,gue pasrah sama TKA srius dah,2.00E+18,,,in,,0,0,0,https://x.com/chaelkei/status/2003776958363238450,1.58E+18,chaelkei
2.00E+18,2025-12-26 13:22:14+00:00,1,JANGAN BIKIN GW BERHARAP.... selama ini udah pasrah soalnya persiapan tka gw jeblok parah,2.00E+18,,,in,,0,0,0,https://x.com/utbk900/status/2004581581554602096,1.47E+18,utbk900
2.00E+18,2025-12-26 13:25:19+00:00,4,lumutan nungguin nilai TKA,2.00E+18,,,in,,0,6,1,https://x.com/soshumdailylife/status/2004385476481110124,1.62E+18,soshumdailylife
2.00E+18,2025-12-26 13:46:07+00:00,0,"Baru dikasih lihat nilai TKA, kok bisa bahasa inggris nilainya 5,00? ☠️",2.00E+18,,,in,,0,0,0,https://x.com/octoputri/status/2004565323266339097,100964300,octoputri
2.00E+18,2025-12-26 14:19:37+00:00,0,liat nilai tka orang-orang dah pada bertebaran jadi makin takut......,2.00E+18,,,in,,0,0,0,https://x.com/munjuuni/status/2004497057915261004,1.47E+18,munjuuni
2.00E+18,2025-12-26 14:22:38+00:00,0,"UN walaupun sama-sama masih banyak kurangnya tapi at least soalnya nggak jelek sih kayak soal TKA.
Soal C1 sekalipun kalau jelek ya siswa tetep bakal kesulitan, apalagi soal C4, C5, dan C6 yang jelek.",2.00E+18,,,in,,0,0,0,https://x.com/arunikata__/status/2004535215772029263,1.50E+18,arunikata__
1.95E+18,2025-12-26 14:46:44+00:00,1,"Tujuan TKA tuh ""memvalidasi"" Nilai rapot selama 2,5tahun kan ya. ""Jadi bukti ini beneran nilai asli dia apa engga"". Gaakan menutup kemungkinan ujian TKA gabakal ada yg berusaha curang. Gtw lah gmn curangnya krn ini bener2 tahun pertama TKA",1.95E+18,,,in,,0,1,0,https://x.com/DRI_DRM/status/1947270791759909366,1.31E+18,DRI_DRM
2.00E+18,2025-12-26 14:49:50+00:00,117,sch! jadinya ptn mana aja ya yang pake tka?,2.00E+18,,,in,,0,4,9,https://x.com/schfess/status/2004868641355874320,1.20E+18,schfess
2.00E+18,2025-12-26 14:52:22+00:00,0,hari ini ovt nilai tka sambil belajar utbk fak,2.00E+18,,,in,,0,0,0,https://x.com/pwookiey/status/2004558477830787383,1.43E+18,pwookiey
2.00E+18,2025-12-26 15:15:05+00:00,0,udah siap ngetawain nilai tka yang ga seberapa itu,2.00E+18,,,in,,0,1,0,https://x.com/stroawaay/status/2004518018978824619,1.94E+18,stroawaay
2.00E+18,2025-12-26 15:40:24+00:00,4,"PTN! teknologi rekayasa kimia industri setauku mapel pendukungnya kim mat, ini kalo tka ku kim bio bisa gak ya? tia!",2.00E+18,,,in,,0,0,0,https://x.com/sbmptnfess/status/2004859824593371563,1.21E+18,sbmptnfess
2.00E+18,2025-12-26 15:46:04+00:00,0,Pantes nilai TKA matematika jeblok :)),2.00E+18,,,in,,0,0,0,https://x.com/dion_sauruss/status/2004432830357745936,1.82E+18,dion_sauruss
1.99E+18,2025-12-26 15:46:04+00:00,1,"eh gua emg gasuka TKA ya, TAPI GUA GEDEG BGT KALO ORG ORG CURANG DI TKA, KAYAK ANJG CUPU BGT LOE",1.99E+18,,,in,,0,0,0,https://x.com/WRITESADIARY/status/1986061505725600117,1.93E+18,WRITESADIARY
2.00E+18,2025-12-26 15:48:38+00:00,0,"guys menurut kalian setelah pelaksanaan TKA yang berubah-ubah terus peraturannya, untuk akt 27 besok kira-kira tetep ada TKA ga ya?",2.00E+18,,,in,,0,2,0,https://x.com/naeestudies/status/2004695239366521214,1.93E+18,naeestudies
2.00E+18,2025-12-26 15:54:27+00:00,0,"@mauisekai_ Hai mauisekai_! Berikut Twitter Wrapped-mu dari Januari-Desember 2025 berdasarkan data aktivitasmu:

- Total tweet: 52 (kebanyakan reply &amp; quote).
- Tweet terpopuler: Reply tentang cek nilai TKA (17 likes).
- Top topik: , SNBP, jurusan kesehatan/teknik, Genshin Impact (Kinich",2.00E+18,,mauisekai_,in,,0,0,0,https://x.com/grok/status/2004582938793459966,1.72E+18,grok
2.00E+18,2025-12-26 15:58:53+00:00,0,NILAI TKA KU SUDAH KELUAR....,2.00E+18,,,in,,0,3,0,https://x.com/neyablee/status/2004803226017911106,1.75E+18,neyablee
2.00E+18,2025-12-26 15:59:50+00:00,0,sumpah shock banget ih sama nilai tka,2.00E+18,,,in,,0,0,0,https://x.com/peeyaltsee/status/2004791763748446393,1.28E+18,peeyaltsee
2.00E+18,2025-12-26 16:00:39+00:00,0,"in my silent day, aku masih mikirin jurusan sasing itu, tapi kayanya udh telat org mapel pilihan tka aku aja fisika which is teknik bangett🥲",2.00E+18,,,in,,0,0,0,https://x.com/iamrarash/status/2004539053564395719,1.36E+18,iamrarash
2.00E+18,2025-12-26 16:04:25+00:00,0,ya Tuhan.. nilai TKA anak anak ku 🤗,2.00E+18,,,in,,0,0,0,https://x.com/elodieaivii/status/2004497307543417269,1.31E+18,elodieaivii
2.00E+18,2025-12-26 16:18:04+00:00,0,akuu gnti ava lgi hahaiii,2.00E+18,,,in,,0,2,0,https://x.com/prkjngs0ng_/status/2004905250092896543,1.99E+18,prkjngs0ng_
2.00E+18,2025-12-26 16:38:17+00:00,0,Yaallah semoga TKA nya bagus 😔😔😔,2.00E+18,,,in,,0,1,0,https://x.com/hazelnieys/status/2003679579832226127,1.95E+18,hazelnieys
2.00E+18,2025-12-26 16:45:40+00:00,0,maafin emg lgi gonta gnti ava TT bru memilih,2.00E+18,,,in,,0,0,0,https://x.com/prkjngs0ng_/status/2004912609993392622,1.99E+18,prkjngs0ng_
2.00E+18,2025-12-26 16:48:24+00:00,25,Wkwkwk cilll 4 tahun kemudian lu global center senshu RKJ cilll @L_MarshaJKT48,2.00E+18,,,in,,0,0,3,https://x.com/theyycallmebass/status/2004509890208002452,494788885,theyycallmebass
2.00E+18,2025-12-26 17:14:03+00:00,0,"jujur masi ga expect sama rata rata tka, ini sistem pendidikan di indo kpn sih ga bodoh",2.00E+18,,,in,,0,0,0,https://x.com/sazyafu/status/2004683869732438188,1.37E+18,sazyafu
2.00E+18,2025-12-26 17:24:15+00:00,0,skor tka jelek seindonesia salahin pemerenta,2.00E+18,,,in,,0,0,0,https://x.com/psychologiq/status/2004769419210489997,1.51E+18,psychologiq
2.00E+18,2025-12-26 18:38:59+00:00,0,"tka aku kurang di kimia, lainnya istimewa, ga yakin banget di snbp... :(",2.00E+18,,,in,,0,1,0,https://x.com/jnneonstu_dying/status/2004509554869145908,1.41E+18,jnneonstu_dying
2.00E+18,2025-12-26 18:39:16+00:00,1,ini sampe kapan ya nungguin nilai tka di reveal,2.00E+18,,,in,,0,0,0,https://x.com/midsummeroses/status/2004478564641784238,1.96E+18,midsummeroses
2.00E+18,2025-12-26 19:09:23+00:00,5,"@rdmakbar Izin di tag mas @rdmakbar 🙏🙏🙏

Soal Mtkwajib pada TKA 2025 ini sangat berbeda dengan dengan web contoh soal tersebut , apalagi tipe soalnya 1 teks untuk 1 soal

Ada banyak ketidakjelasan informasi pada soal, saya tampilkan soal asli tka yang tersebar di internet yang memgambil",2.00E+18,,rdmakbar,in,,0,1,0,https://x.com/KevinS_u/status/2004580118044536912,1.48E+18,KevinS_u
2.00E+18,2025-12-26 19:09:23+00:00,0,"tau ga sih sebenarnya ini gue nangis karena 3 hal
1. nilai TKA
2. line up nya bagus
3. Eunchan Keonwoo 😭💔",2.00E+18,,imnotnov,in,,0,1,0,https://x.com/grok/status/1998215599961641276,1.72E+18,grok
2.00E+18,2025-12-26 19:38:15+00:00,0,"@elonmugsb tbh aku ragu sama hampir semua jawabanku tapi gaada yg bener” ngawur. kecuali mtk (kira kira aku cuma yakin bener 14 soal). aku hampir gabelajar sama sekali untuk tka ini karena barengan sama to inten, aku cmn belajar serius h-1 nya🥲",2.00E+18,,komendikbud,in,,0,1,0,https://x.com/tyaskywalker/status/2004155823556382865,1.91E+18,tyaskywalker
2.00E+18,2025-12-26 19:43:34+00:00,0,"berdoa tka ku bagus yaallah , sekirannya bisa masuk eligible tahap 2 , amin amin",2.00E+18,,_rurulia,in,,0,1,0,https://x.com/FikriTheAdviser/status/2003596588078559627,1.72E+18,FikriTheAdviser
2.00E+18,2025-12-26 20:04:42+00:00,0,"bener, mepet2 tka baru padaa ngebut drilling soal, mana bisa begituu 🥲",2.00E+18,,,in,,0,0,0,https://x.com/maudyayunayun/status/2004204435854205376,1.99E+18,maudyayunayun
2.00E+18,2025-12-26 22:39:43+00:00,0,nilai tka modal belajar sks dapet 6 😭 maafin ak yh,2.00E+18,,,in,,0,0,0,https://x.com/etherieli/status/2004522742474047879,1.37E+18,etherieli
2.00E+18,2025-12-26 22:40:54+00:00,0,Nilai tka mtk aku kecil banget 😭 ALLAHUAKBAR,2.00E+18,,,in,,0,0,0,https://x.com/studyarazzz/status/2004491589960499427,1.56E+18,studyarazzz
2.00E+18,2025-12-26 23:16:32+00:00,0,kalian uda cek nilai tka???,2.00E+18,,,in,,0,9,0,https://x.com/i05log/status/2003157706539139221,1.67E+18,i05log
2.00E+18,2025-12-26 23:18:36+00:00,0,Bismillah nilai TKA sempurna 🙏🏻🙏🏻,2.00E+18,,,in,,0,0,0,https://x.com/thbluev/status/2003130999321116767,1.75E+18,thbluev
2.00E+18,2025-12-26 23:26:05+00:00,1,Udah beberapa hari aku mimpiin hasil TKA 💧___💧,2.00E+18,,,in,,0,0,0,https://x.com/mwanyun/status/2004604183832657986,1.49E+18,mwanyun
2.01E+18,2025-12-27 00:03:34+00:00,8,"sch! Sender punya nilai raport 91,552 mapel pilihanku full saintek, udh dpet bocoran msuk 10 besar eligib, tapi g punya sertif, sekolah bukan top 1000, nilai TKA belum keluar. Rencana mau nembak undip teknik, untuk alumni udh lumayan yang msuk teknik undip wdyt guys?",2.01E+18,,,in,,0,3,0,https://x.com/schfess/status/2005223482024513586,1.20E+18,schfess
2.01E+18,2025-12-27 00:34:00+00:00,3,sch! perasaan tka bahasa indonesia berdasarkan teks dan sender yakin jawabannya tapi nilainya… AHAHAHA (plot twist) (jangan berharap) (harus teliti),2.01E+18,,,in,,0,0,0,https://x.com/schfess/status/2005236057944580158,1.20E+18,schfess
2.00E+18,2025-12-27 01:15:31+00:00,0,Ada gasi web buat latihan simulasi TKA 😭 bobrok bener kalo begelut sama waktu,2.00E+18,,,in,,0,0,0,https://x.com/seokrior/status/2004920877767688586,9.79E+17,seokrior
2.00E+18,2025-12-27 01:24:44+00:00,1,Joki di kak aiko yukk,2.00E+18,,,in,,0,0,0,https://x.com/Anaxagoras_s/status/2004920543632662645,1.78E+18,Anaxagoras_s
2.01E+18,2025-12-27 03:33:36+00:00,10,Parah jir marsha christy gak menghargai perjuangan kita :( @Gunnersaur13 @IGBYPL,2.01E+18,,,in,,1,2,0,https://x.com/theyycallmebass/status/2005307244242760106,494788885,theyycallmebass
2.00E+18,2025-12-27 03:45:14+00:00,0,tka hanyalah prank untuk angkatan 2026,2.00E+18,,,in,,0,0,0,https://x.com/reveuramez/status/2004818333577924791,1.76E+18,reveuramez
2.00E+18,2025-12-27 03:50:45+00:00,0,ini besok bgt kah nilai tka keluar?? 😭😭,2.00E+18,,,in,,0,0,0,https://x.com/strawcerie/status/2003092392317170008,1.83E+18,strawcerie
2.00E+18,2025-12-27 03:55:06+00:00,0,masih mending nilai math ujian akhir semester gw drpd TKA jir,2.00E+18,,,in,,0,0,0,https://x.com/cutietadori/status/2004922706085724365,9.99E+17,cutietadori
2.00E+18,2025-12-27 04:05:45+00:00,2,act! ini manduwa kapan yH bagi nilai tka?,2.00E+18,,,in,,1,2,0,https://x.com/mandakufess/status/2004886609309954154,1.72E+18,mandakufess
2.00E+18,2025-12-27 04:20:51+00:00,0,iri banget si martin ama juhoon gak tka,2.00E+18,,,in,,0,0,0,https://x.com/kaiqwen/status/2004925360635552089,1.94E+18,kaiqwen
2.00E+18,2025-12-27 05:15:32+00:00,0,gw pikir dunia udah usai setelah tka,2.00E+18,,,in,,0,0,0,https://x.com/aftermoone/status/2004806952975761785,1.90E+18,aftermoone
2.00E+18,2025-12-27 05:49:38+00:00,0,tadi aku bagi rapot dan langsung ditunjukin nilai tka nya..😰😰,2.00E+18,,,in,,0,0,0,https://x.com/kkysarchive/status/2004903314836881896,1.66E+18,kkysarchive
2.01E+18,2025-12-27 05:52:04+00:00,2,"Selamat istirahat, berlibur, bertamasya. See you STS @L_MarshaJKT48",2.01E+18,,,in,,0,0,0,https://x.com/theyycallmebass/status/2005266434528854320,494788885,theyycallmebass
2.01E+18,2025-12-27 05:55:23+00:00,2,jujur keknya bahasa ing gw jeblok deh di tka... karna jujur pas ngerjin udah ngga fokus + kebanyakan pilgan kompleks yang mana krusial banget,2.01E+18,,,in,,0,0,0,https://x.com/illaberadaptasi/status/2005267326074237100,1.49E+18,illaberadaptasi
2.00E+18,2025-12-27 06:01:12+00:00,0,"Gausah ngedrag down hasil TKA deh, soalnya pas UN juga kurleb kayak gitu kok kalau di rata - ratain 😭🙏

--
I mean, ini sistemnya emang mesti diperbaiki. Gonta - ganti kurikulum tapi sistem dan person gak siap terlalu banyak nuntut 😔",2.00E+18,,,in,,0,1,0,https://x.com/humanichy_/status/2004876360393937185,723974400,humanichy_
2.00E+18,2025-12-27 06:04:13+00:00,0,"mungkin allah sayang gue, makannya gue di kasih sakit biar istirahat di rumah setelah tka dan semua hal yang gedebag gedebug",2.00E+18,,,in,,0,0,0,https://x.com/vinathekid/status/2004864069011185806,1.98E+18,vinathekid
2.00E+18,2025-12-27 06:35:11+00:00,0,"LBI KENAPA SIH SUSAH BGT INDO TKA JUGAA, ngerjain to tka inggrisnya salah 1, sementara indo betul 9 doang 😭",2.00E+18,,,in,,0,0,0,https://x.com/rranshie/status/2003707580758323254,1.78E+18,rranshie
2.01E+18,2025-12-27 06:35:11+00:00,0,langsung depresi gue liat nilai tka mtk,2.01E+18,,,in,,0,4,0,https://x.com/jwjsjuw/status/2005056114707365997,1.41E+18,jwjsjuw
1.98E+18,2025-12-27 06:36:09+00:00,0,"ada yg sampe rmh tiba2 minta maaf gara2 katanya TKA td susah jd pasti hasilnya ga maksimal, huhu adekkk🥹",1.98E+18,,,in,,0,0,0,https://x.com/niourae/status/1978110202311332161,1.91E+18,niourae
2.00E+18,2025-12-27 06:45:33+00:00,1,TEMENAN SAMA KAK AERAA!!,2.00E+18,,,in,,0,1,0,https://x.com/Anaxagoras_s/status/2004898036489879933,1.78E+18,Anaxagoras_s
2.00E+18,2025-12-27 06:49:59+00:00,0,ANJINF BANGUJ TIDUR LGSG DILASIH KIAT NOLAI TKA KENRTTOTTT GW JABGIS NIH,2.00E+18,,,in,,0,1,0,https://x.com/blon6dey/status/2004866235742519489,1.53E+18,blon6dey
2.00E+18,2025-12-27 07:06:10+00:00,0,i’ve just seen my nilai tka… ya Allah tolong terima aku di snbt pilihan 1 😭😭😭🤲🏻🤲🏻,2.00E+18,,,in,,1,0,0,https://x.com/lazviews/status/2004805836657524987,1.84E+18,lazviews
2.00E+18,2025-12-27 07:25:04+00:00,0,Harusnya waktu belajar tka kemarin bisa di gunakan lebih baik. GRRR,2.00E+18,,,in,,0,0,0,https://x.com/heijilovecia/status/2004725101170917615,1.96E+18,heijilovecia
2.01E+18,2025-12-27 07:32:55+00:00,1,Procrastinating banget gue hari ini,2.01E+18,,,in,,0,0,0,https://x.com/theyycallmebass/status/2005284604421493063,494788885,theyycallmebass
2.01E+18,2025-12-27 07:35:13+00:00,147,Kok teater akhir tahunnya SPESIAL,2.01E+18,,,in,,0,2,3,https://x.com/theyycallmebass/status/2005236440742195331,494788885,theyycallmebass
2.00E+18,2025-12-27 07:39:22+00:00,1,sekolahku kapan bagi hasil tka ya,2.00E+18,,,in,,0,0,0,https://x.com/shmbelles/status/2004873395763380682,1.79E+18,shmbelles
2.00E+18,2025-12-27 07:43:49+00:00,2,"akt 26 plssz tell me all about TKA, snbp, n snbt 2026 ini truss apa gunanya ada TKA??? biar aku ada pandangan buat ngasih saran di campus fair nanti🥹🥹",2.00E+18,,,in,,0,1,0,https://x.com/sadhness/status/2004903741292712248,1.54E+18,sadhness
2.01E+18,2025-12-27 07:45:41+00:00,0,nilai tka mtl gua bahkan lebih kecil dari uk sepatu 😮‍💨,2.01E+18,,,in,,0,0,0,https://x.com/gracoeful/status/2005093494994661647,1.51E+18,gracoeful
2.00E+18,2025-12-27 08:00:00+00:00,6,"Halo SobatKita 👋🏻 

Hasil TKA 2025 udah diumumin 23 Desember 2025 oleh Kemendikdasmen untuk siswa SMA/SMK/MA. Setelah lihat hasilnya, gimana nih perasaan kalian?

👇🏻💬 Ceritain dong, kalian dapet insight apa dari hasil TKA tahun ini?
#TemanKita #TKA2025 #HasilTKA #InfoPendidikan",2.00E+18,,,in,,0,0,3,https://x.com/temankitaofc/status/2004899074999550338,1.42E+18,temankitaofc
2.00E+18,2025-12-27 08:32:02+00:00,0,"tka w sudah keluar, jlek jirlah but puas kok 😃",2.00E+18,,,in,,0,1,0,https://x.com/lafleuristc/status/2004835240699986258,1.38E+18,lafleuristc
2.01E+18,2025-12-27 08:42:24+00:00,293,"@Jateng_Twit Ini yg bikin hasil TKA jelek. Pelajar ngga pernah dapet sistem dan kurikulum belajar yg konsisten, selalu jadi kelinci percobaan. Ganti menteri ganti kebijakan mulu",2.01E+18,,Jateng_Twit,in,,0,1,10,https://x.com/renkyloren28/status/2005212292670181591,1.69E+18,renkyloren28
1.98E+18,2025-12-27 08:50:12+00:00,1,"jujur ga peduli tka, udah pasrah",1.98E+18,,,in,,0,2,0,https://x.com/arggenthill/status/1976479799481913616,1.95E+18,arggenthill
2.01E+18,2025-12-27 09:01:53+00:00,12,"sch! penasaran bangett sama nilai TKA, login pake usn sekolah boleh nggak sih :)",2.01E+18,,,in,,0,2,0,https://x.com/schfess/status/2005410947305783311,1.20E+18,schfess
2.00E+18,2025-12-27 09:03:42+00:00,0,ya Allah lindungi nilai TKA saya,2.00E+18,,,in,,0,0,0,https://x.com/kenapaayaya/status/2004760459564794196,1.59E+18,kenapaayaya
2.00E+18,2025-12-27 09:33:00+00:00,0,"guys angkatan 26 mau nanya dong.. nilai untuk eligible snbp apakah semua mapel atau hanya bindo, binggris, mtk, dan pilihan yg di tka ya?",2.00E+18,,,in,,0,1,0,https://x.com/studychew/status/2004820970113302956,1.19E+18,studychew
2.00E+18,2025-12-27 10:20:05+00:00,0,kenapa nilai tka sejarah gue baik? padahal nilainya 80,2.00E+18,,,in,,0,0,0,https://x.com/zazashtonirwin/status/2004811023023505830,1.87E+18,zazashtonirwin
2.00E+18,2025-12-27 10:22:20+00:00,0,"hehehe itsokay nilai tka ku kecil, tp mudahkan &amp; tinggikan skor utbk ku ya tuhan",2.00E+18,,,in,,0,0,0,https://x.com/choosavie/status/2004795432942415914,1.76E+18,choosavie
2.00E+18,2025-12-27 10:22:58+00:00,0,Menuju tahun baru tp hati gak tenang karna blom tahu hasil tka😤🙃,2.00E+18,,,in,,0,1,0,https://x.com/rjeskastudy/status/2004847974594347411,1.87E+18,rjeskastudy
2.00E+18,2025-12-27 10:36:57+00:00,0,"Di Thread banyak orang tua yang marah gegara TKA (khusus anak SD).

Serba salah kan? Pake zonasi kita ngamuk, pake TKA juga ngamuk ... 

TKA nya belom padahal, itu kemarenan cuma simulasi2 yg diadain sama swasta.

Masih ada 1 semester buat geber anak2 belajar lho ini.",2.00E+18,,,in,,0,2,0,https://x.com/graciyya/status/2004792378339811700,163326385,graciyya
2.01E+18,2025-12-27 10:45:33+00:00,0,"sch! rata² mtk wajib sem 1-5 tu 94, tapi tka predikatnya baik. itu masih aman gak ya?",2.01E+18,,,in,,0,1,1,https://x.com/schfess/status/2005234801456873897,1.20E+18,schfess
2.01E+18,2025-12-27 10:54:06+00:00,0,Tumben ponytail? Cakep bgt @L_MarshaJKT48,2.01E+18,,,in,,0,0,0,https://x.com/theyycallmebass/status/2005234992893628645,494788885,theyycallmebass
2.01E+18,2025-12-27 10:55:07+00:00,0,ada yg nilainya tembus 91 tapi pas pelaksanaan tka dia pake hp hmzz,2.01E+18,,,in,,0,0,0,https://x.com/jwjsjuw/status/2005059672311824621,1.41E+18,jwjsjuw
2.01E+18,2025-12-27 10:56:28+00:00,0,"@istighfarrs Menindaklanjuti laporan yang disampaikan sebelumnya. Informasi dari unit terkait, sebelumnya terdapat kendala pada AC di Premium-7, KA Ambarawa Ekspres (264). Namun, saat ini telah dilakukan pengecekan oleh petugas Teknisi Kereta Api (TKA) dan informasinya suhu berangsur sejuk.",2.01E+18,,istighfarrs,in,,0,1,0,https://x.com/KAI121/status/2005184424023839105,516165629,KAI121
2.00E+18,2025-12-27 11:04:23+00:00,918,"KAMU BISA LOLOS UGM
KAMU BISA LOLOS UI
KAMU BISA LOLOS ITB, UNPAD DLL
KAMU BISA LOLOS DI PTN YANG KAMU TAKSIR ITU ASAL KAMU GAK MALES KARENA NGERASA KAMU GAK BISA. KAMU BISA. LATSOL SEKARANG GAK 😠🫵🏻",2.00E+18,,,in,,3,2,205,https://x.com/SkulingID/status/2004824573322084838,1.75E+18,SkulingID
2.01E+18,2025-12-27 11:14:00+00:00,0,KENAPA NILAI TKA GW GAK KELUAR”,2.01E+18,,,in,,0,2,0,https://x.com/cyhildren/status/2005204452048032028,2232967699,cyhildren
2.01E+18,2025-12-27 11:25:47+00:00,0,sampai sekarang belum ada niatan buat minta nilai tka di guru #izin #enjoythelife,2.01E+18,,,in,,0,1,0,https://x.com/kakaushie/status/2005349180966150233,1.88E+18,kakaushie
2.01E+18,2025-12-27 11:35:07+00:00,0,"temen gue yg nyontek pas tka, nilai biologinya tinggi bgt????? ga terima bgt ya Allah",2.01E+18,,,in,,0,0,0,https://x.com/jwjsjuw/status/2005052640301031882,1.41E+18,jwjsjuw
2.01E+18,2025-12-27 11:40:50+00:00,1,siapa sih yg ngide nilai tka dishare ke satu angkatan? jahat bgt.,2.01E+18,,,in,,0,2,0,https://x.com/jwjsjuw/status/2005059930227937546,1.41E+18,jwjsjuw
2.00E+18,2025-12-27 12:03:04+00:00,0,nilai TKA ku keluar guys 😂😂😂😂😂,2.00E+18,,,in,,0,0,0,https://x.com/kaiqwen/status/2004924881465700558,1.94E+18,kaiqwen
2.00E+18,2025-12-27 12:03:31+00:00,0,nilai tka nilai tka REJEKI SDH AD YG ATUR ☝🏻☝🏻 #prinsip,2.00E+18,,,in,,0,0,0,https://x.com/foavorit/status/2004820498191118421,1.46E+18,foavorit
