full_text,normalized,label_num_all,pseudo_label_all,confidence_score,label_num,pseudo_label
kok replynya malah jadi soal TKA,kok replynya malah jadi soal tka,2,negative,0.9925066828727722,2,negative
"Tahu dah kenapa orang tka hulur aku pamphlet or brochure time kat mall or mana mana.

Katanya muka budak macam takde duit. Hareyy tol. Dah 27 dah ni. Budak bawah aku pun ada yang dah ada anak hahhaha",tahu sudah kenapa orang tka hulur aku pamphlet atau brochure time kat mall atau mana mana katanya muka budak macam takde duit hareyy tol sudah sudah nih budak bawah aku pun ada yang sudah ada anak hahhaha,2,negative,0.9229530692100525,2,negative
"dr nilai TKA pertama kali keluar sampe kebijakan berubah, gue masih gatau nilai gue berapa. emg disembunyiin keknya sama sekolah SAKING JELEKNYA",dari nilai tka pertama kali keluar sampai kebijakan berubah gue masih tidak tau nilai gue berapa memang disembunyiin kayaknya sama sekolah saking jeleknya,2,negative,0.9981414079666138,2,negative
ini tka yang susah apa akunya yang oon,ini tka yang susah apa akunya yang oon,2,negative,0.9949201941490173,2,negative
"mencoba sabar menunggu hasil tka, bau bau nnti tanggal 5 bru dibagiin",mencoba sabar menunggu hasil tka bau bau nanti tanggal baru dibagiin,2,negative,0.9864535927772522,2,negative
nilai tka aku bener bener..,nilai tka aku benar benar,0,positive,0.9790047407150269,0,positive
"sch! tka ppkn ku kurang, aku jadi sedikit down kira kira bisa gak ya tembus ptn buat mapel lain aman banget, cuman aku merasa agak nyesek aja 😔😔",tka ppkn ku kurang aku jadi sedikit down kira kira bisa tidak ya tembus ptn buat mata pelajaran lain aman banget cuman aku merasa agak menyesak saja,2,negative,0.9880009293556213,2,negative
nilai tka kalo dibandingin sama rasa cinta dan sayang gua ke tws.. ya jelas kecilan nilai tka dong 🥰 [sedih cuma yaudah mending nonton bungbangies],nilai tka kalau dibandingin sama rasa cinta dan sayang gua ke tws ya jelas kecilan nilai tka dong sedih cuma yaudah mending menonton bungbangies,2,negative,0.9815826416015625,2,negative
"Senarkan viralkan mereka beraninyqa cm dgn rakyat, vs TKA cina mencret2 kolor ijo ini",senarkan viralkan mereka beraninyqa cuma dengan rakyat vs tka cina mencret kolor ijo ini,2,negative,0.9915716648101807,2,negative
beban tertaiq adalah tka 🦧🦧🦧🦧🦧,beban tertaiq adalah tka,2,negative,0.9127309322357178,2,negative
@sbmptnfess yg pnting tka bagus,yang penting tka bagus,0,positive,0.9263927936553955,0,positive
"AKHIRNYA NILAI TKA AKU DIBAGIIN, WALAUPUN NILAINYA GA BAGUS BAGUS AMAT",akhirnya nilai tka aku dibagiin walaupun nilainya tidak bagus bagus amat,2,negative,0.9509610533714294,2,negative
nek bnrn dibagi pas januari semoga hadiah di bulan lahirku eligible atas + nilai tka istimewa semua 🤍🤍🤍🤍🤍,nek benaran dibagi pas januari semoga hadiah di bulan lahirku eligible atas nilai tka istimewa semua,0,positive,0.9902828931808472,0,positive
gimana liburan kalian skulchamps? 😁,bagaimana liburan kalian skulchamps,1,neutral,0.8886758089065552,1,neutral
gada tenaga lagi buat ngurusin tka tka itu😀,tidak ada tenaga lagi buat mengurusi tka tka itu,2,negative,0.9938765168190002,2,negative
"Pas baca soal² TKA punya adek gw kek ""ini soal apaan njiirrr??!""

Alias susah banget. Perasaan pas zamannya gw gak sesusah ini deh 😭

Iya sih zaman berubah tapi yg ini susah banget 😭",pas baca soal tka punya adek gue kayak ini soal apaan njiir alias susah banget perasaan pas zamannya gue tidak sesusah ini deh iya sih zaman berubah tapi yang ini susah banget,2,negative,0.9942851662635803,2,negative
@sikap26gasutbk Apaan gw liat contoh soal tka nya kaya matdas pas gw snmptn tahun 2012 cipil mah. Makanya pake kurikulum ktsp lagi,apaan gue lihat contoh soal tka nya kaya matematika dasar pas gue snmptn tahun cipil mah makanya pakai kurikulum ktsp lagi,2,negative,0.9820897579193115,2,negative
sch! kalo mapel tka biokim bisa ga ya ambil sithr itb?? tapi aku takut juga nanti di pretest malah kelempar ke jurusan yang ga aku mau 🫠🫠 ada yang bisa jelasin ga yah kurang lebih kaya gimana sistem pretest di itb???,kalau mata pelajaran tka biokim bisa tidak ya ambil sithr itb tapi aku takut juga nanti di pretest malah kelempar ke jurusan yang tidak aku mau ada yang bisa jelasin tidak ya kurang lebih kaya bagaimana sistem pretest di itb,2,negative,0.8716350793838501,2,negative
"gw dulu sering ikut lomba n olim mat, and honestly speaking soal tka mat ni mirip2 sama soal olim inter smp

dlm artian, sbenernya cara itungnya tuh gampang. tp emg lu harus bener2 paham konsep dan bisa pake logika buat ngotak atik soal",gue dulu sering ikut lomba n olim mat and honestly speaking soal tka mat nih mirip sama soal olim inter sampai dalam artian sebenarnya cara itungnya tuh gampang tapi memang kamu harus benar paham konsep dan bisa pakai logika buat ngotak atik soal,0,positive,0.891730785369873,0,positive
"LAMA BANGET YA MASUK SEKOLAH, bukannya apa tapi gwejh kepo banget sama nilai TKA 🥲🥲🥲",lama banget ya masuk sekolah bukannya apa tapi gwejh kepo banget sama nilai tka,2,negative,0.9898271560668945,2,negative
to tka analitica sama sainsin lebih susah mana?,try out tka analitica sama sainsin lebih susah mana,2,negative,0.9289025664329529,2,negative
TKA gausah nambah2 in pikiran gw plssss....ni otak dah dititik hampir ngedrop,tka tidak usah menambah ini pikiran gue plsni otak sudah dititik hampir ngedrop,2,negative,0.9933149218559265,2,negative
"knp tka indo susah ya #gak #expect
oalah pantesan dari semalem sampe tadi pagi aku belajar tka indo terus... apakah ini kekuatan supernatural gw",kenapa tka indonesia susah ya tidak eect oalah pantesan dari semalem sampai tadi pagi aku belajar tka indonesia terus apakah ini kekuatan supernatural gue,2,negative,0.9166526198387146,2,negative
to tka ruang guru susah ga moots,try out tka ruang guru susah tidak moots,2,negative,0.9923006296157837,2,negative
"oomf aku yg sudah tka ak mw nanya dong, soal tka tuh berapa banyak... terus modelnya bener² 1 soal full narasi atau apa",oomf aku yang sudah tka aku mau bertanya dong soal tka tuh berapa banyak terus modelnya benar soal full narasi atau apa,1,neutral,0.9531232118606567,1,neutral
"osnk aja bisa ada yg curang, utbk offline dengan pengawasan seketat itu juga pernah ada yg kecolongan, ini tka yakin kah bakal gaada yang curang? takut",osnk saja bisa ada yang curang utbk offline dengan pengawasan seketat itu juga pernah ada yang kecolongan ini tka yakin kah bakal tidak ada yang curang takut,2,negative,0.9908068776130676,2,negative
Dari jaman UN kan emang udah sering jeblok nilainyee 🤣 malah kurikulum diganti jadi nggak ada siswa tinggal kelas. Guru mau nggak mau ngatrol nilai. Disuruh TKA ya wassalam.,dari jaman un kan memang sudah sering jeblok nilainyee malah kurikulum diganti jadi tidak ada siswa tinggal kelas guru mau tidak mau ngatrol nilai disuruh tka ya wassalam,2,negative,0.9794266223907471,2,negative
sch! snbp isi yk pake nilai tka atau engga? tapi jurusan seni biasanya lebih mandang portofolio ya? thanks in advance🫶🏻,snbp isi yk pakai nilai tka atau tidak tapi jurusan seni biasanya lebih mandang portofolio ya thanks ini advance,1,neutral,0.9162005186080933,1,neutral
"ya Allah deg-degan, bismillahirrahmanirrahim nilai TKA bagus😞",ya allah degdegan bismillahirrahmanirrahim nilai tka bagus,0,positive,0.8985927104949951,0,positive
syapa yg kangen akuu🖐🏻,syapa yang kangen aku,0,positive,0.9155786037445068,0,positive
"aku setelah melihat nilai TKA
""assalamu'alaikum utbk""🙂🙂🙂",aku setelah melihat nilai tka assalamualaikum utbk,1,neutral,0.9972746968269348,1,neutral
"ini udah di titik pengen nangis gara² nilai TKA belum dishare juga sama sekolah... masa dishare pas masuk sekolah sih, AAAA TOLONGG MERIANG AKU NUNGGU NILAI TKA",ini sudah di titik pengin menangis gara nilai tka belum dishare juga sama sekolah masa dishare pas masuk sekolah sih a tolongg meriang aku menunggu nilai tka,2,negative,0.9975122213363647,2,negative
"WKWKWK makanya dari kemaren mending w mempropose kapal unserious sekalian kayak mengtoy kemendagri. Dua kapal sisanya serius2 bgt, trauma gue pada jadi ngehate membernya kalo gak dapet apa yang dimau",wkwkwk makanya dari kemarin mending gue mempropose kapal unserious sekalian kayak mengtoy kemendagri dua kapal sisanya serius banget trauma gue pada jadi ngehate membernya kalau tidak dapat apa yang dimau,2,negative,0.990541398525238,2,negative
"utbk yg seketat itu aja masih ada yg berani curang, apalagi tka yg dikerjain dj sekolah sendiri2",utbk yang seketat itu saja masih ada yang berani curang apalagi tka yang dikerjain dj sekolah sendiri,2,negative,0.9964639544487,2,negative
KOOO NILAI TKA AKU BELUM ADA YYAA 😵‍💫😵‍💫,kok nilai tka aku belum ada yyaa,2,negative,0.9463988542556763,2,negative
kapan penantian nilai tka ni selesai,kapan penantian nilai tka nih selesai,1,neutral,0.9832573533058167,1,neutral
Pandu mah emang gak pernah solat jumat. Jangan heran @L_MarshaJKT48 @N_CathyJKT48,pandu mah memang tidak pernah solat jumat jangan heran,2,negative,0.985936164855957,2,negative
ini yg dipake buat daftar sekolah tuh nilai rapot atau nanti nilai tka ya?,ini yang dipakai buat daftar sekolah tuh nilai rapot atau nanti nilai tka ya,1,neutral,0.9872772097587585,1,neutral
sch! kalau upi pake tka engga ya?,kalau upi pakai tka tidak ya,1,neutral,0.9947705864906311,1,neutral
"sumpah sakit hati bgt baca komen orang-orang non-akt 26 terkait nilai tka. ajg ajg, coba lo aja ajg yg ngerjain. dengan waktu yg mendadak, soal susahnya ga ngotak, dan persiapan yg cuma bbrp bulan berharap hasilnya bagus? TOLOL namanya anjg",sumpah sakit hati banget baca komen orangorang nonakt terkait nilai tka ajg ajg coba lo saja ajg yang ngerjain dengan waktu yang mendadak soal susahnya tidak ngotak dan persiapan yang cuma beberapa bulan berharap hasilnya bagus tolol namanya anjg,2,negative,0.9969043135643005,2,negative
entah tka nya yang susah atau otak gua yang oon,entah tka nya yang susah atau otak gua yang oon,2,negative,0.994999885559082,2,negative
ini tka jadinya gimana sih...,ini tka jadinya bagaimana sih,2,negative,0.9910874962806702,2,negative
honestly liburan aku ga tenang karena sekolah aku belum ngumumin hasil tka t_____t sampai kebawa mimpi predikat itu 💧💧,honestly liburan aku tidak tenang karena sekolah aku belum ngumumin hasil tka tt sampai terbawa mimpi predikat itu,2,negative,0.9959238767623901,2,negative
"orang orang pada tanya strategi snbp pake nilai tka, kaga ngerti dah gua",orang orang pada tanya strategi snbp pakai nilai tka kagak mengerti sudah gua,2,negative,0.9955203533172607,2,negative
"nilai tka kalian gimana gais, sekola aku blm kasi tau nilainya..",nilai tka kalian bagaimana guys sekola aku belum kasih tau nilainya,2,negative,0.8517329692840576,2,negative
"sch! kalau dibandingkan nilai tka yang
1. istimewa (2), baik (3)
2. istimewa (3), baik (1), memadai (1)
mana yang lebih gede peluangnya??",kalau dibandingkan nilai tka yang istimewa baik istimewa baik memadai mana yang lebih gede peluangnya,0,positive,0.8436522483825684,0,positive
"gw males bgt dibilang, ""jangan sok paham politik lah, ngaruh apa sih ke kita kita yang masih sekolah ini"" HEIII LO NGELIAT NILAI TKA YANG BELUM TAU MAU DIBUAT APAAN JUGA TERMASUK BAGIAN POLITIK",gue malas banget dibilang jangan sok paham politik lah ngaruh apa sih ke kita kita yang masih sekolah ini hei lo melihat nilai tka yang belum tau mau dibuat apaan juga termasuk bagian politik,2,negative,0.9978079199790955,2,negative
"teman teman ada yang punya list materi tka sma mapel fisika, kimia, biologi, geografi taun ini tidak yaaa, mau minta donggg buat persiapan tahun depan kalau ada tka! ty🩷",teman teman ada yang punya list materi tka sama mata pelajaran fisika kimia biologi geografi tahun ini tidak ya mau meminta dong buat persiapan tahun depan kalau ada tka ty,1,neutral,0.8837434649467468,1,neutral
JANGAN BIKIN GW BERHARAP.... selama ini udah pasrah soalnya persiapan tka gw jeblok parah,jangan bikin gue berharap selama ini sudah pasrah soalnya persiapan tka gue jeblok parah,2,negative,0.9977900981903076,2,negative
lumutan nungguin nilai TKA,lumutan menunggu nilai tka,2,negative,0.998033344745636,2,negative
liat nilai tka orang-orang dah pada bertebaran jadi makin takut......,lihat nilai tka orangorang sudah pada bertebaran jadi makin takut,2,negative,0.9971812963485718,2,negative
"UN walaupun sama-sama masih banyak kurangnya tapi at least soalnya nggak jelek sih kayak soal TKA.
Soal C1 sekalipun kalau jelek ya siswa tetep bakal kesulitan, apalagi soal C4, C5, dan C6 yang jelek.",un walaupun samasama masih banyak kurangnya tapi at least soalnya tidak jelek sih kayak soal tka soal sih sekalipun kalau jelek ya siswa tetap bakal kesulitan apalagi soal sih sih dan sih yang jelek,2,negative,0.7958932518959045,2,negative
sch! jadinya ptn mana aja ya yang pake tka?,jadinya ptn mana saja ya yang pakai tka,1,neutral,0.9821765422821045,1,neutral
hari ini ovt nilai tka sambil belajar utbk fak,hari ini ovt nilai tka sambil belajar utbk fak,1,neutral,0.9957444071769714,1,neutral
udah siap ngetawain nilai tka yang ga seberapa itu,sudah siap ngetawain nilai tka yang tidak seberapa itu,2,negative,0.8618159294128418,2,negative
"PTN! teknologi rekayasa kimia industri setauku mapel pendukungnya kim mat, ini kalo tka ku kim bio bisa gak ya? tia!",teknologi rekayasa kimia industri setauku mata pelajaran pendukungnya kim mat ini kalau tka ku kim bio bisa tidak ya tia,1,neutral,0.9639893174171448,1,neutral
Pantes nilai TKA matematika jeblok :)),pantas nilai tka matematika jeblok,2,negative,0.9970231652259827,2,negative
"eh gua emg gasuka TKA ya, TAPI GUA GEDEG BGT KALO ORG ORG CURANG DI TKA, KAYAK ANJG CUPU BGT LOE",eh gua memang gasuka tka ya tapi gua gedek banget kalau orang orang curang di tka kayak anjg cupu banget lo,2,negative,0.9923471212387085,2,negative
"guys menurut kalian setelah pelaksanaan TKA yang berubah-ubah terus peraturannya, untuk akt 27 besok kira-kira tetep ada TKA ga ya?",guys menurut kalian setelah pelaksanaan tka yang berubahubah terus peraturannya untuk angkatan besok kirakira tetap ada tka tidak ya,1,neutral,0.9658164978027344,1,neutral
"@mauisekai_ Hai mauisekai_! Berikut Twitter Wrapped-mu dari Januari-Desember 2025 berdasarkan data aktivitasmu:

- Total tweet: 52 (kebanyakan reply &amp; quote).
- Tweet terpopuler: Reply tentang cek nilai TKA (17 likes).
- Top topik: , SNBP, jurusan kesehatan/teknik, Genshin Impact (Kinich",hai mauisekai berikut twitter wrappedmu dari januaridesember berdasarkan data aktivitasmu total tweet kebanyakan reply   quote tweet terpopuler reply tentang cek nilai tka likes top topik snbp jurusan kesehatanteknik genshin impact kinich,1,neutral,0.995488703250885,1,neutral
NILAI TKA KU SUDAH KELUAR....,nilai tka ku sudah keluar,1,neutral,0.7864415049552917,1,neutral
sumpah shock banget ih sama nilai tka,sumpah shock banget ih sama nilai tka,2,negative,0.997891366481781,2,negative
"in my silent day, aku masih mikirin jurusan sasing itu, tapi kayanya udh telat org mapel pilihan tka aku aja fisika which is teknik bangett🥲",ini my silent day aku masih memikirkan jurusan sasing itu tapi kayanya sudah telat orang mata pelajaran pilihan tka aku saja fisika which is teknik banget,0,positive,0.8863692283630371,0,positive
ya Tuhan.. nilai TKA anak anak ku 🤗,ya tuhan nilai tka anak anak ku,0,positive,0.9541919827461243,0,positive
Yaallah semoga TKA nya bagus 😔😔😔,yaallah semoga tka nya bagus,0,positive,0.9787707924842834,0,positive
maafin emg lgi gonta gnti ava TT bru memilih,memaafi memang lagi gonta ganti ava tt baru memilih,2,negative,0.9863595366477966,2,negative
Wkwkwk cilll 4 tahun kemudian lu global center senshu RKJ cilll @L_MarshaJKT48,wkwkwk cil tahun kemudian kamu global center senshu rkj cil,1,neutral,0.9534371495246887,1,neutral
"jujur masi ga expect sama rata rata tka, ini sistem pendidikan di indo kpn sih ga bodoh",jujur masih tidak eect sama rata rata tka ini sistem pendidikan di indonesia kapan sih tidak bodoh,2,negative,0.892289400100708,2,negative
skor tka jelek seindonesia salahin pemerenta,skor tka jelek seindonesia salahkan pemerenta,2,negative,0.9977712631225586,2,negative
"tka aku kurang di kimia, lainnya istimewa, ga yakin banget di snbp... :(",tka aku kurang di kimia lainnya istimewa tidak yakin banget di snbp,2,negative,0.9897856116294861,2,negative
ini sampe kapan ya nungguin nilai tka di reveal,ini sampai kapan ya menunggu nilai tka di reveal,1,neutral,0.9602301716804504,1,neutral
"@rdmakbar Izin di tag mas @rdmakbar 🙏🙏🙏

Soal Mtkwajib pada TKA 2025 ini sangat berbeda dengan dengan web contoh soal tersebut , apalagi tipe soalnya 1 teks untuk 1 soal

Ada banyak ketidakjelasan informasi pada soal, saya tampilkan soal asli tka yang tersebar di internet yang memgambil",izin di tag mas soal mtkwajib pada tka ini sangat berbeda dengan dengan web contoh soal tersebut apalagi tipe soalnya teks untuk soal ada banyak ketidakjelasan informasi pada soal saya tampilkan soal asli tka yang tersebar di internet yang memgambil,2,negative,0.9497945308685303,2,negative
"tau ga sih sebenarnya ini gue nangis karena 3 hal
1. nilai TKA
2. line up nya bagus
3. Eunchan Keonwoo 😭💔",tau tidak sih sebenarnya ini gue menangis karena hal nilai tka line up nya bagus eunchan keonwoo,2,negative,0.9498035311698914,2,negative
"@elonmugsb tbh aku ragu sama hampir semua jawabanku tapi gaada yg bener” ngawur. kecuali mtk (kira kira aku cuma yakin bener 14 soal). aku hampir gabelajar sama sekali untuk tka ini karena barengan sama to inten, aku cmn belajar serius h-1 nya🥲",tbh aku ragu sama hampir semua jawabanku tapi tidak ada yang benar ngawur kecuali matematika kira kira aku cuma yakin benar soal aku hampir gabelajar sama sekali untuk tka ini karena barengan sama try out inten aku cuman belajar serius h nya,2,negative,0.7998576760292053,2,negative
"berdoa tka ku bagus yaallah , sekirannya bisa masuk eligible tahap 2 , amin amin",berdoa tka ku bagus yaallah sekirannya bisa masuk eligible tahap amin amin,0,positive,0.9850069880485535,0,positive
"bener, mepet2 tka baru padaa ngebut drilling soal, mana bisa begituu 🥲",benar mepet tka baru padaa ngebut drilling soal mana bisa begituu,2,negative,0.9808151721954346,2,negative
nilai tka modal belajar sks dapet 6 😭 maafin ak yh,nilai tka modal belajar sks dapat memaafi aku ya,0,positive,0.9133104681968689,0,positive
Nilai tka mtk aku kecil banget 😭 ALLAHUAKBAR,nilai tka matematika aku kecil banget allahuakbar,2,negative,0.9962676167488098,2,negative
kalian uda cek nilai tka???,kalian sudah cek nilai tka,1,neutral,0.996338963508606,1,neutral
Bismillah nilai TKA sempurna 🙏🏻🙏🏻,bismillah nilai tka sempurna,0,positive,0.9839370846748352,0,positive
sch! perasaan tka bahasa indonesia berdasarkan teks dan sender yakin jawabannya tapi nilainya… AHAHAHA (plot twist) (jangan berharap) (harus teliti),perasaan tka bahasa indonesia berdasarkan teks dan aku yakin jawabannya tapi nilainya ahahaha plot twist jangan berharap harus teliti,2,negative,0.7376911640167236,2,negative
Ada gasi web buat latihan simulasi TKA 😭 bobrok bener kalo begelut sama waktu,ada gasi web buat latihan simulasi tka bobrok benar kalau begelut sama waktu,2,negative,0.737957775592804,2,negative
Joki di kak aiko yukk,joki di kak aiko yuk,1,neutral,0.9968835711479187,1,neutral
Parah jir marsha christy gak menghargai perjuangan kita :( @Gunnersaur13 @IGBYPL,parah jir marsha christy tidak menghargai perjuangan kita,2,negative,0.9981853365898132,2,negative
ini besok bgt kah nilai tka keluar?? 😭😭,ini besok banget kah nilai tka keluar,2,negative,0.9849032163619995,2,negative
masih mending nilai math ujian akhir semester gw drpd TKA jir,masih mending nilai math ujian akhir semester gue daripada tka jir,2,negative,0.9055672287940979,2,negative
act! ini manduwa kapan yH bagi nilai tka?,act ini manduwa kapan ya bagi nilai tka,1,neutral,0.9406567811965942,1,neutral
iri banget si martin ama juhoon gak tka,iri banget sih martin sama juhoon tidak tka,2,negative,0.9949916005134583,2,negative
gw pikir dunia udah usai setelah tka,gue pikir dunia sudah usai setelah tka,1,neutral,0.8476384282112122,1,neutral
tadi aku bagi rapot dan langsung ditunjukin nilai tka nya..😰😰,tadi aku bagi rapot dan langsung ditunjukin nilai tka nya,1,neutral,0.9951269626617432,1,neutral
"Selamat istirahat, berlibur, bertamasya. See you STS @L_MarshaJKT48",selamat istirahat berlibur bertamasya sih you sts,0,positive,0.8998112082481384,0,positive
jujur keknya bahasa ing gw jeblok deh di tka... karna jujur pas ngerjin udah ngga fokus + kebanyakan pilgan kompleks yang mana krusial banget,jujur kayaknya bahasa ing gue jeblok deh di tka karena jujur pas ngerjin sudah tidak fokus kebanyakan pilgan kompleks yang mana krusial banget,2,negative,0.9840874075889587,2,negative
"Gausah ngedrag down hasil TKA deh, soalnya pas UN juga kurleb kayak gitu kok kalau di rata - ratain 😭🙏

--
I mean, ini sistemnya emang mesti diperbaiki. Gonta - ganti kurikulum tapi sistem dan person gak siap terlalu banyak nuntut 😔",tidak usah ngedrag down hasil tka deh soalnya pas un juga kurleb kayak begitu kok kalau di rata ratain i mean ini sistemnya memang mesti diperbaiki gonta ganti kurikulum tapi sistem dan person tidak siap terlalu banyak menuntut,2,negative,0.9906344413757324,2,negative
"mungkin allah sayang gue, makannya gue di kasih sakit biar istirahat di rumah setelah tka dan semua hal yang gedebag gedebug",mungkin allah sayang gue makannya gue di kasih sakit biar istirahat di rumah setelah tka dan semua hal yang gedebag gedebug,2,negative,0.8592748641967773,2,negative
"LBI KENAPA SIH SUSAH BGT INDO TKA JUGAA, ngerjain to tka inggrisnya salah 1, sementara indo betul 9 doang 😭",lbi kenapa sih susah banget indonesia tka juga ngerjain try out tka inggrisnya salah sementara indonesia betul doang,2,negative,0.9962515234947205,2,negative
langsung depresi gue liat nilai tka mtk,langsung depresi gue lihat nilai tka matematika,2,negative,0.9744174480438232,2,negative
"ada yg sampe rmh tiba2 minta maaf gara2 katanya TKA td susah jd pasti hasilnya ga maksimal, huhu adekkk🥹",ada yang sampai rumah tiba meminta maaf gara katanya tka tadi susah jadi pasti hasilnya tidak maksimal huhu adek,2,negative,0.9954387545585632,2,negative
TEMENAN SAMA KAK AERAA!!,berteman sama kak aeraa,1,neutral,0.8558303713798523,1,neutral
Procrastinating banget gue hari ini,procrastinating banget gue hari ini,0,positive,0.9874303340911865,0,positive
Kok teater akhir tahunnya SPESIAL,kok teater akhir tahunnya spesial,0,positive,0.9801552891731262,0,positive
sekolahku kapan bagi hasil tka ya,sekolahku kapan bagi hasil tka ya,1,neutral,0.7744994163513184,1,neutral
"akt 26 plssz tell me all about TKA, snbp, n snbt 2026 ini truss apa gunanya ada TKA??? biar aku ada pandangan buat ngasih saran di campus fair nanti🥹🥹",angkatan plssz tell me all about tka snbp n snbt ini truss apa gunanya ada tka biar aku ada pandangan buat mengasih saran di campus fair nanti,1,neutral,0.7590343952178955,1,neutral
nilai tka mtl gua bahkan lebih kecil dari uk sepatu 😮‍💨,nilai tka mtl gua bahkan lebih kecil dari uk sepatu,2,negative,0.9443865418434143,2,negative
"tka w sudah keluar, jlek jirlah but puas kok 😃",tka gue sudah keluar jelek jirlah but puas kok,0,positive,0.893445611000061,0,positive
"@Jateng_Twit Ini yg bikin hasil TKA jelek. Pelajar ngga pernah dapet sistem dan kurikulum belajar yg konsisten, selalu jadi kelinci percobaan. Ganti menteri ganti kebijakan mulu",ini yang bikin hasil tka jelek pelajar tidak pernah dapat sistem dan kurikulum belajar yang konsisten selalu jadi kelinci percobaan ganti menteri ganti kebijakan mulu,2,negative,0.9966977834701538,2,negative
"sch! penasaran bangett sama nilai TKA, login pake usn sekolah boleh nggak sih :)",penasaran banget sama nilai tka login pakai usn sekolah boleh tidak sih,1,neutral,0.9464970231056213,1,neutral
"guys angkatan 26 mau nanya dong.. nilai untuk eligible snbp apakah semua mapel atau hanya bindo, binggris, mtk, dan pilihan yg di tka ya?",guys angkatan mau bertanya dong nilai untuk eligible snbp apakah semua mata pelajaran atau hanya bahasa indonesia binggris matematika dan pilihan yang di tka ya,1,neutral,0.9752606749534607,1,neutral
kenapa nilai tka sejarah gue baik? padahal nilainya 80,kenapa nilai tka sejarah gue baik padahal nilainya,2,negative,0.9933295249938965,2,negative
"hehehe itsokay nilai tka ku kecil, tp mudahkan &amp; tinggikan skor utbk ku ya tuhan",hehehe itsokay nilai tka ku kecil tapi mudahkan   tinggikan skor utbk ku ya tuhan,0,positive,0.9458523988723755,0,positive
Menuju tahun baru tp hati gak tenang karna blom tahu hasil tka😤🙃,menuju tahun baru tapi hati tidak tenang karena belum tahu hasil tka,2,negative,0.9959690570831299,2,negative
"Di Thread banyak orang tua yang marah gegara TKA (khusus anak SD).

Serba salah kan? Pake zonasi kita ngamuk, pake TKA juga ngamuk ... 

TKA nya belom padahal, itu kemarenan cuma simulasi2 yg diadain sama swasta.

Masih ada 1 semester buat geber anak2 belajar lho ini.",di thread banyak orang tua yang marah gegara tka khusus anak sd serba salah kan pakai zonasi kita ngamuk pakai tka juga ngamuk tka nya belum padahal itu kemarenan cuma simulasi yang diadain sama swasta masih ada semester buat geber anak belajar lho ini,2,negative,0.9940715432167053,2,negative
Tumben ponytail? Cakep bgt @L_MarshaJKT48,tumben ponytail cakep banget,0,positive,0.9959866404533386,0,positive
ada yg nilainya tembus 91 tapi pas pelaksanaan tka dia pake hp hmzz,ada yang nilainya tembus tapi pas pelaksanaan tka dia pakai hp hmzz,1,neutral,0.9953510761260986,1,neutral
"@istighfarrs Menindaklanjuti laporan yang disampaikan sebelumnya. Informasi dari unit terkait, sebelumnya terdapat kendala pada AC di Premium-7, KA Ambarawa Ekspres (264). Namun, saat ini telah dilakukan pengecekan oleh petugas Teknisi Kereta Api (TKA) dan informasinya suhu berangsur sejuk.",menindaklanjuti laporan yang disampaikan sebelumnya informasi dari unit terkait sebelumnya terdapat kendala pada ac di premium kak ambarawa ekspres namun saat ini telah dilakukan pengecekan oleh petugas teknisi kereta api tka dan informasinya suhu berangsur sejuk,1,neutral,0.9670268893241882,1,neutral
"KAMU BISA LOLOS UGM
KAMU BISA LOLOS UI
KAMU BISA LOLOS ITB, UNPAD DLL
KAMU BISA LOLOS DI PTN YANG KAMU TAKSIR ITU ASAL KAMU GAK MALES KARENA NGERASA KAMU GAK BISA. KAMU BISA. LATSOL SEKARANG GAK 😠🫵🏻",kamu bisa lolos ugm kamu bisa lolos ui kamu bisa lolos itb unpad dll kamu bisa lolos di ptn yang kamu taksir itu asal kamu tidak malas karena merasa kamu tidak bisa kamu bisa latihan soal sekarang tidak,0,positive,0.8014535903930664,0,positive
KENAPA NILAI TKA GW GAK KELUAR”,kenapa nilai tka gue tidak keluar,2,negative,0.9463437795639038,2,negative
"temen gue yg nyontek pas tka, nilai biologinya tinggi bgt????? ga terima bgt ya Allah",teman gue yang nyontek pas tka nilai biologinya tinggi banget tidak terima banget ya allah,2,negative,0.9948291182518005,2,negative
siapa sih yg ngide nilai tka dishare ke satu angkatan? jahat bgt.,siapa sih yang ngide nilai tka dishare ke satu angkatan jahat banget,2,negative,0.9982666969299316,2,negative
nilai TKA ku keluar guys 😂😂😂😂😂,nilai tka ku keluar guys,2,negative,0.886538565158844,2,negative
Halah. Jadi gak ada gunanya ikut TKA.,halah jadi tidak ada gunanya ikut tka,2,negative,0.9944504499435425,2,negative
please jangan smpe tahun depan gaada tka sumpah marah bgt gue 😰😰 ya Allah lindungi agittt,tolong jangan sampai tahun depan tidak ada tka sumpah marah banget gue ya allah lindungi kelas tiga,2,negative,0.9982663989067078,2,negative
"somehow gue ngerasa tka ini nguntungin ya, beberapa soal snbt yang agak susah, ternyata dasarnya dari soal soal tka. jadi bingung mau menyesali atau mensyukuri adanya tka.......",somehow gue merasa tka ini nguntungin ya beberapa soal snbt yang agak susah ternyata dasarnya dari soal soal tka jadi bingung mau menyesali atau mensyukuri adanya tka,2,negative,0.9744052290916443,2,negative
"Sama rakyat lawan Lawan,,
Sama TKA cina sembah sujud kalian... Ahhh koncet",sama rakyat lawan lawan sama tka cina sembah sujud kalian ah koncet,2,negative,0.9976031184196472,2,negative
