full_text,normalized,label_num,pseudo_label,confidence_score
"good luck guys! minta doanya yahh, semoga diberi kelancaran dan kecerdasan dalam mengerjakan TKA :3 1 hour to go huhuuu semangat semuaa",good luck guys meminta doanya ya semoga diberi kelancaran dan kecerdasan dalam mengerjakan tka hour try out go huhu semangat semuaa,0,positive,0.932482123
"PTN! nah kan tka ini untuk validator raport dan engga masuk ke komponen penilaian. Tapi katanya pembobotan dari nilai tka ini tergantung sama ptn masing-masing, ada yang tau ga pembobotan prodi tekpang,gizi atau kesmas dari ptn apapun itu berapa persen?",nah kan tka ini untuk validator raport dan tidak masuk ke komponen penilaian tapi katanya pembobotan dari nilai tka ini tergantung sama ptn masingmasing ada yang tau tidak pembobotan prodi tekpanggizi atau kesmas dari ptn apapun itu berapa persen,1,neutral,0.509818852
wOI WOAKAOWKAOAK WOIIII NILAI TO TKA SAMA UTBK GUE JELEK BWNGETTT 😭😭😭😭😭😭,woi woakaowkaoak woi nilai try out tka sama utbk gue jelek bwnget,2,negative,0.998097241
"halo mootsku semuaa karena TKA sudah didepan mata maka aku pun memutuskan untuk rehat karena jujur twt mendistract sekali, see u sehabis TKA yaaaa tolong tampung keluh kesah aku nanti habis TKA 😓✋🏻",halo mootsku semuaa karena tka sudah didepan mata maka aku pun memutuskan untuk rehat karena jujur twt mendistract sekali sih lu sehabis tka ya tolong tampung keluh kesah aku nanti habis tka,2,negative,0.977636158
"huaa guys wml please, hari ini aku TKA sesi 2 😣😣",huaa guys wml tolong hari ini aku tka sesi,2,negative,0.669956267
"guys, kalian belajar TKA + utbk darimana yaa materi &amp; latsolnyaa? bolehkah disharee, terimakasih 🧏🏻‍♀️",guys kalian belajar tka utbk darimana ya materi   latsolnyaa bolehkah disharee terimakasih,1,neutral,0.919462562
gimana persiapan tka,gimana persiapan tka,1,neutral,0.605069816
"Tpi kalo gini, TKA bakal jadi pengurang keghaiban SNBP gak sih? Soalnya kan sekolah banyak yang gila banget katrolannya. 😇😇😇",tapi kalau begini tka bakal jadi pengurang keghaiban snbp tidak sih soalnya kan sekolah banyak yang gila banget katrolannya,2,negative,0.93641901
"Not once I will forget &amp; I believe all of the people who got 'torture' by the process you made will forgive u

Cari"" kesalahan TKA, sidak ga jelas, baca"" gmn ni org dan komplotannya meribet-ribetkan izin

klw birokrasinya ga berubah, praktek ini akan berulang dgn org berbeda",not once i will forget   i believe all of the people who got torture by the process you made will forgive lu cari kesalahan tka sidak tidak jelas baca bagaimana nih orang dan komplotannya meribetribetkan izin kalau birokrasinya tidak berubah praktek ini akan berulang dengan orang berbeda,2,negative,0.994934738
Temen temen kalian punya materi buat tka gak?,teman teman kalian punya materi buat tka tidak,1,neutral,0.991479516
manteman apakh udaa ada toko yang jual buku buat TKA kahh 🙇🏻‍♀️,manteman apakh udaa ada toko yang jual buku buat tka kahh,0,positive,0.953882515
rekomen app untuk belajar TKA dan utbk (pliss jangan yg mahal aku ga ada duet),rekomen app untuk belajar tka dan utbk pliss jangan yang mahal aku tidak ada duet,1,neutral,0.564801872
big thanks buat temen yang mau dengerin ovt aku pdhl kita juga sama sama takut tka,big thanks buat teman yang mau mendengarkan ovt aku padahal kita juga sama sama takut tka,0,positive,0.375500619
"agak kecewa sama hasil tka😣
kita balas di snbt🤓",agak kecewa sama hasil tka kita balas di snbt,2,negative,0.997374654
sch! nilai tka ngaruh buat daftar poltekkes ngga yaa?,nilai tka ngaruh buat daftar poltekkes tidak ya,1,neutral,0.506398082
TKA tuh semua siswa agit boleh ambil kah,tka tuh semua siswa kelas tiga boleh ambil kah,1,neutral,0.948672712
"haiiiii, akuw baru netes lets be moots. andd menurut kalian belajar tka dulu apa buat utbkk????",hai akuw baru menetes lets be moots andd menurut kalian belajar tka dulu apa buat utbkk,1,neutral,0.859691978
"Dunia dah semakin serius aja
Bentar lagi ngadepin tka, utbk, milih ptn",dunia sudah semakin serius saja bentar lagi ngadepin tka utbk memilih ptn,2,negative,0.865725636
hair hold memori kan ya? ini aku simpen memori dari buku TKA dan soft file di laptop ke rambut ngaruh g? rambut ak lumayan panjang pasti kapasitas penyimpanannya besar kan,hair hold memori kan ya ini aku simpan memori dari buku tka dan soft file di laptop ke rambut ngaruh tidak rambut aku lumayan panjang pasti kapasitas penyimpanannya besar kan,0,positive,0.961488485
Jujur ga belajar banyak tka gw lebih ke pasrah kalo bukan rejeki gapapa LIAT LO SNBT GW BANTAI LO SEMUA ABIS TKA FOKUS GW KE SNBT #SIAPDEMIS #PEJUANGAMBIS,jujur tidak belajar banyak tka gue lebih ke pasrah kalau bukan rejeki gapapa lihat lo snbt gue bantai lo semua habis tka fokus gue ke snbt siapdemis pejuangambis,2,negative,0.977198064
"takbir....... schedule gwe di semester 5:
- persiapan tka
- persiapan utbk
- persiapan lks
- persiapan magang
- magang
- persiapan laporan + sidang
- persiapan ukk
- persiapan fiksi
- ukk
- lks
- fiksi

HELLOOOOOOOOOOO",takbir schedule gwe di semester persiapan tka persiapan utbk persiapan lks persiapan magang magang persiapan laporan sidang persiapan ukk persiapan fiksi ukk lks fiksi hello,1,neutral,0.988168657
"baru kali ini liburan naik kelas gak kerasa liburannya karena ngurusin demos, kepanitiaan sama yang udah pasti belajar utbk sama tka.. 🥹",baru kali ini liburan naik kelas tidak kerasa liburannya karena mengurusi demos kepanitiaan sama yang sudah pasti belajar utbk sama tka,2,negative,0.789154828
"pengen cepet bulan january ,biar bisa beli pc juhoon * akan gue lupakan itu TKA ! * bismillah masuk eligible * doain aku plis *😿😿😿",pengin cepat bulan january biar bisa beli pc juhoon akan gue lupakan itu tka bismillah masuk eligible doain aku tolong,2,negative,0.610670269
"katanya TKA diadain buat meminimalisir kecurangan nilai rapot, tp kalau TKA banyak yg curang gini bukannya sama aja?",katanya tka diadain buat meminimalisir kecurangan nilai rapot tapi kalau tka banyak yang curang begini bukannya sama saja,2,negative,0.99632746
"gak usah takut sama TKA, takut hanyalah kepada Allah SWT😉👌🏻",tidak usah takut sama tka takut hanyalah kepada allah swt,0,positive,0.759362102
"nilai TKA udah dibagiin... as expected nilai geo memuaskan (buat aku yg terpaksa belajar geografi), tapi sisanya ancurrr 😭",nilai tka sudah dibagiin as eected nilai geo memuaskan buat aku yang terpaksa belajar geografi tapi sisanya hancur,2,negative,0.995184839
"udh dapet pengumuman tka, yaAllah knps",sudah dapat pengumuman tka yaallah knps,2,negative,0.73905617
nampak tka permainan si Farah Birah nih..kuajaq #MandulBukanPilihan,menampak tka permainan sih farah birah nihkuajaq mandulbukanpilihan,2,negative,0.990113616
"sabtu ini to tka 2, trs mingdep nya lagi to snbt 3, terus mingdep nya lagi drama buat event bulan bahasa and finally mingdep nya lagi nonton blekping 😋",sabtu ini try out tka terus mingdep nya lagi try out snbt terus mingdep nya lagi drama buat event bulan bahasa and finally mingdep nya lagi menonton blekping,1,neutral,0.715859771
se-ovt itu sama tka n utbk😭🤚🏻,seovt itu sama tka n utbk,1,neutral,0.987616599
oh nilai tka udah keluar ya? sekolahku kolot ternyata,oh nilai tka sudah keluar ya sekolahku kolot ternyata,2,negative,0.994570196
guru English ku ngga membahas materi tka samsek💔,guru english ku tidak membahas materi tka samsek,2,negative,0.961654663
"✨️ rate soal simulasi tka hari ini ✨️

- b.indo 7/10 : jujurr bingungin banget karna jawabannya mirip"". kebanyakan disuruh cari informasi berdasarkan teks (simpulan, inti kalimat, pernyataan benar salah)",rate soal simulasi tka hari ini bahasa indonesia jujurr bingungin banget karena jawabannya mirip kebanyakan disuruh cari informasi berdasarkan teks simpulan inti kalimat pernyataan benar salah,2,negative,0.986891568
"lumayan kangen masa-masa berjuang UTBK, karena belajarnya seru terutama TPS. kalo TKA duh, kesusahan 😂 walau itu masa-masa stress dan sering sakit, tapi memorable banget. jadi bersyukur karena i did my best untuk bisa kuliah di titik ini sekarang. semoga aku semangat terus.",lumayan kangen masamasa berjuang utbk karena belajarnya seru terutama tps kalau tka duh kesusahan walau itu masamasa stres dan sering sakit tapi memorable banget jadi bersyukur karena i did my best untuk bisa kuliah di titik ini sekarang semoga aku semangat terus,0,positive,0.995650709
"aneh gasih, belajar utbk tka + belajar fundamental math dari dasar + daftar inten, tapi mau masuk binus.. 😭",aneh tidak sih belajar utbk tka belajar fundamental math dari dasar daftar inten tapi mau masuk binus,2,negative,0.984639406
kok waktu aku TKA engga ada,kok waktu aku tka tidak ada,2,negative,0.946745813
MAAF aku blm update apa apa... sehabis tka aku lanjut ya guys😭😭😭,maaf aku belum update apa apa sehabis tka aku lanjut ya guys,1,neutral,0.962911665
"emg ajg yg ngatain alay. mereka kgk ngerasain tka aja bacot, gimana kalo ngerasain tka anying, apa kagak koar² pake toa",memang ajg yang mengatai alay mereka kgk merasai tka saja bacot bagaimana kalau merasai tka anying apa kagak koar pakai toa,2,negative,0.997749507
"guys... aku semalem baru banget DAY 1 BELAJAR TKA terus KETIDURAN KARENA TBTB NGANTUK BGT AH BETEE, kalian punya tips ga biar ga ngantuk pas belajar....",guys aku semalem baru banget day belajar tka terus ketiduran karena tbtb ngantuk banget ah betee kalian punya tips tidak biar tidak ngantuk pas belajar,2,negative,0.67639637
wangsit yang tka belum ada ya??,wangsit yang tka belum ada ya,1,neutral,0.604805291
Ya Allah gamau TKA 💔💔💔💔💔,ya allah tidak mau tka,2,negative,0.997104824
akt 26 itu jadinya SMA apa TKA?,angkatan itu jadinya sama apa tka,2,negative,0.917085528
Ya Allah buat nilai 5 mapel tka hamba bagus Ya Allah,ya allah buat nilai mata pelajaran tka hamba bagus ya allah,0,positive,0.985243917
"emg anjing yg bikin tka. mkst lu aja gw tiap saat hrs belajar trus pulang malem kehujanan trus”an cm demi Tai Kucing Anjing cuih yg masih gak jelas kedepannya mau gmn dan MENDADAK, sementara tuh yg ngusulin hidup enak di sana monyetttttt",memang anjing yang bikin tka maksud kamu saja gue tiap saat harus belajar terus pulang malam kehujanan trusan cuma demi tahi kucing anjing cuih yang masih tidak jelas kedepannya mau bagaimana dan mendadak sementara tuh yang ngusulin hidup enak di sana monyet,2,negative,0.98099041
"Barusan kasih ucapan terima kasih, terus minta maaf sama wali kelas TKA Neira, kok sedihhhh banget, sampai nangiss, dulu pas sekolah kok gapernah merasa kaya gini ke guru sendiri, baru skrng menyadari ternyata mendidik anak itu mashaAllah tugas yang sangat mulia dan gak mudah.",barusan kasih ucapan terima kasih terus meminta maaf sama wali kelas tka neira kok sedih banget sampai menangis dulu pas sekolah kok tidak pernah merasa kaya begini ke guru sendiri baru sekarang menyadari ternyata mendidik anak itu mashaallah tugas yang sangat mulia dan tidak mudah,0,positive,0.584113955
"Ngeliat sma skrg pusing deh, ada tka juga kan 😭 gua dulu belajar buat utbk aja mati2an bgt dari bulan September, buka studytwt acc segala anjrittt",melihat sama sekarang pusing deh ada tka juga kan gua dulu belajar buat utbk saja matian banget dari bulan september buka studytwt acc segala anjrit,2,negative,0.997991085
"Niat buka twitter nyari bahan lucu karena abis belajar TKA, malah dibuat sakit jiwa ama drama anitwt",niat buka twitter mencari bahan lucu karena habis belajar tka malah dibuat sakit jiwa sama drama anitwt,2,negative,0.991500258
"hi guys, disini ada yg punya kenalan buat jadi private tentor persiapan TKA &amp; UTBK ga yaa? atau ada kakak2 collegetwit disini yg bisa jadi tentor mungin?",hi guys disini ada yang punya kenalan buat jadi private tentor persiapan tka   utbk tidak ya atau ada kakak collegetwit disini yang bisa jadi tentor mungin,1,neutral,0.982075274
"mikir aja kocak. kita make kurikulum merdeka yang  DIUJIANKAN make kurikulum k13. mana jumlah soal TKA di RAHASIAKAN, dan kita harus speedrun selama 3 bulan ntu.

heran juga sama ni negara tiap ganti mentri ganti kebijikan. ya kek mana siswa dan siswi lu mau berkembang📦",mikir saja kocak kita memakai kurikulum merdeka yang diujiankan memakai kurikulum ke mana jumlah soal tka di rahasiakan dan kita harus speedrun selama bulan ntu heran juga sama nih negara tiap ganti mentri ganti kebijikan ya kayak mana siswa dan siswi kamu mau berkembang,2,negative,0.984064341
tka selain pahamify dimana deh,tka selain pahamify dimana deh,1,neutral,0.957525373
gusy ak blm dibagi nilai tka sm sekolahkuhiks,guys aku belum dibagi nilai tka sama sekolahkuhiks,1,neutral,0.938415229
Nilai TKA &amp; Utbk 😗,nilai tka   utbk,1,neutral,0.991136074
TKA = Tolong Kuatkan Aku,tka tolong kuatkan aku,2,negative,0.925997317
Bsk tka gua gkmau burnout jadi mari kita tidur,besok tka gua gkmau burnout jadi mari kita tidur,1,neutral,0.713003457
belajar materi tka ni buat meledak jg ya…,belajar materi tka nih buat meledak juga ya,2,negative,0.876274586
anjr nilai tka gue kapan keluar ya,anjr nilai tka gue kapan keluar ya,2,negative,0.891000271
"Kocakk, buku tka ku baru dikirim",kocakk buku tka ku baru dikirim,2,negative,0.900709271
ini pengumuman nilai TKA kenapa di tengah tengah liburan bgt pls….. GATENAAAANGGGGGGGG,ini pengumuman nilai tka kenapa di tengah tengah liburan banget tolong gatenang,2,negative,0.996753514
untung jaman gue gak ada tka dan un 😜☝🏻,untung jaman gue tidak ada tka dan un,0,positive,0.90977484
ih keren bindo tka gue jelek mulu 😭 emang bkn orang indo kayaknya,ih keren bahasa indonesia tka gue jelek mulu memang bukan orang indonesia kayaknya,2,negative,0.998387218
nilai TKA betul-betul mengkhawatirkan sksksksk,nilai tka betulbetul mengkhawatirkan sksksksk,2,negative,0.996109307
"mending ambil prime tka atau 20x to utbk mipy 
confused bgt",mending ambil prime tka atau kali try out utbk mipy confused banget,0,positive,0.773926079
"sch! guyss, untuk kalian yg baru aja naik kelas 10, kita buat grup dm yukk? sender mau nyari temen yang mau belajar bareng tka/utbk dan berjuang dapetin PTN impian kita😭🤍 tbh sender juga pemula bgt nih:) drop ur @ yaa",guys untuk kalian yang baru saja naik kelas kita buat grup dm yuk aku mau mencari teman yang mau belajar bareng tkautbk dan berjuang mendapatkan ptn impian kita tbh aku juga pemula banget nih drop ur ya,0,positive,0.539739847
Tak dapat bbg 😭😭😭😭 tka dapat woozi punya jugak 😭😭😭😭😭😭😭,tak dapat bbg tka dapat woozi punya juga,1,neutral,0.516454816
"setuju gak tka dihapuskan, kalo gak dihapuskan semua mogok sekolah 🤓",setuju tidak tka dihapuskan kalau tidak dihapuskan semua mogok sekolah,2,negative,0.995976031
"LBI KENAPA SIH SUSAH BGT INDO TKA JUGAA, ngerjain to tka inggrisnya salah 1, sementara indo betul 9 doang 😭",lbi kenapa sih susah banget indonesia tka juga ngerjain try out tka inggrisnya salah sementara indonesia betul doang,2,negative,0.996251523
Chihayafuru Meguri ini bagus banget ternyata. Development characternya malah lebih terasa karena bentuknya series bukan film. Keputusan untuk punya tokoh utama yang 180 derajat beda dari Chihaya protagonis-heroine-ambis-coded benar-benar tepat.,chihayafuru meguri ini bagus banget ternyata development characternya malah lebih terasa karena bentuknya series bukan film keputusan untuk punya tokoh utama yang derajat beda dari chihaya protagonisheroineambiscoded benarbenar tepat,0,positive,0.995363474
"H-sebulan TKA ada aja cobaannya, bener² manusia cmn bisa berencana selebihnya yg di atas yg bisa atur dan yg paling paham🥲",hsebulan tka ada saja cobaannya benar manusia cuman bisa berencana selebihnya yang di atas yang bisa atur dan yang paling paham,2,negative,0.85310632
"mataku perih bgt karna ngantuk, tapi harus belajar TKA sm utbk😔😔😔",mataku perih banget karena ngantuk tapi harus belajar tka sama utbk,2,negative,0.994044125
"ptn! rekomen buku soshum, mtk, bindo, bing dongg gais, buat TKA ya taun 2025/2026.. atau ada yang preloved?",rekomen buku soshum matematika bahasa indonesia bahasa inggris dong guys buat tka ya tahun atau ada yang preloved,1,neutral,0.966466665
guys yg ud mulai tka bio kalian belajar dr mana..,guys yang sudah mulai tka bio kalian belajar dari mana,1,neutral,0.505032659
"Gamau punya tiktok, karna di tiktok anak seumuran aku udah banyak yang nikah bjiL, aku aja masih pusing mempersiapkan tka",tidak mau punya tiktok karena di tiktok anak seumuran aku sudah banyak yang nikah bjil aku saja masih pusing mempersiapkan tka,2,negative,0.997540593
"hari ini TKA ku super ngantuk, krna pas mau ujian mendung + server temen aku yg ngerjain ekonomi error semua",hari ini tka ku super ngantuk karena pas mau ujian mendung server teman aku yang ngerjain ekonomi error semua,2,negative,0.996883571
ternyata TKA bukan mitos,ternyata tka bukan mitos,1,neutral,0.476611584
"sch! rata² mtk wajib sem 1-5 tu 94, tapi tka predikatnya baik. itu masih aman gak ya?",rata matematika wajib sem itu tapi tka predikatnya baik itu masih aman tidak ya,1,neutral,0.672293305
"klo thn depan ada tka, matilah aku. Belajar tka untuk mandiri saja udh uring-uringan.☺️",kalau tahun depan ada tka matilah aku belajar tka untuk mandiri saja sudah uringuringan,2,negative,0.996781468
"Selama kisi"" materi/bentuk soal TKA dari kemendikdasmen belum keluar, jujur masih belum berani buat beli buku TKA...",selama kisi materibentuk soal tka dari kemendikdasmen belum keluar jujur masih belum berani buat beli buku tka,1,neutral,0.927212954
kalo misalnya aku mulai belajar utbk lagi bulan november (setelah 26 tka) itu gapapa kan yah... aku sekarang mau fokusin skd dulu soalnya.... bingung sumpah,kalau misalnya aku mulai belajar utbk lagi bulan november setelah tka itu gapapa kan ya aku sekarang mau fokusin skd dulu soalnya bingung sumpah,2,negative,0.972497046
"eh kakak 26 mending tka fisika atau kimia deh, gampangan yang mana",eh kakak mending tka fisika atau kimia deh gampangan yang mana,1,neutral,0.636390507
ptn! guys buat jurusan psikologi berarti mapel tambahan TKA nya ambil apa ya? trs univ yg ada psikologi soshum ada univ apa aja ya?,guys buat jurusan psikologi berarti mata pelajaran tambahan tka nya ambil apa ya terus universitas yang ada psikologi soshum ada universitas apa saja ya,1,neutral,0.953218639
"sedikit diluar nilai TKA tapi mau cerita pengalaman pribadi, saya SMA di daerah dan kuliah di salah satu PTN di jawa barat, semasa SMA saya tidak pernah masuk 10 besar dan ketika kuliah alhamdulillah so far nilai masih memuaskan, lanjut -&gt;",sedikit diluar nilai tka tapi mau cerita pengalaman pribadi saya sama di daerah dan kuliah di salah satu ptn di jawa barat semasa sama saya tidak pernah masuk besar dan ketika kuliah alhamdulillah sok far nilai masih memuaskan lanjut begitu,1,neutral,0.521416545
"guys angkatan 26 mau nanya dong.. nilai untuk eligible snbp apakah semua mapel atau hanya bindo, binggris, mtk, dan pilihan yg di tka ya?",guys angkatan mau bertanya dong nilai untuk eligible snbp apakah semua mata pelajaran atau hanya bahasa indonesia binggris matematika dan pilihan yang di tka ya,1,neutral,0.975260675
sekarang rank eligible itu diliat dari nilai rapot aja atau tka juga ya mun timunn?,sekarang rank eligible itu dilihat dari nilai rapot saja atau tka juga ya mun timunn,1,neutral,0.685010016
mending beli buku tka nggak yaa....,mending beli buku tka tidak ya,1,neutral,0.957302928
"ptn! aku mau ngambil jurusan hi, kalo mapil tka nya ambil sosiologi dan b. ing tingkat lanjut udh pas belum ya? atau ada yg lebih relevan? tia",aku mau ngambil jurusan hi kalau mapil tka nya ambil sosiologi dan b ing tingkat lanjut sudah pas belum ya atau ada yang lebih relevan tia,1,neutral,0.951047063
"bissmillah ya allah, semoga pas ngerjain tka lancar ga ada kendala..",bissmillah ya allah semoga pas ngerjain tka lancar tidak ada kendala,0,positive,0.918301523
eh sumpah kata gua tka cepet kelar deh sumpah gaguna gua udh bnr bnr mau fokus utbk aja anjir,eh sumpah kata gua tka cepat kelar deh sumpah gaguna gua sudah benar benar mau fokus utbk saja anjir,2,negative,0.972200334
pusing TKA TOEIC Allahuu,pusing tka toeic allahuu,2,negative,0.997558355
yallah bnb apa gogotales??,yallah bnb apa gogotales,2,negative,0.978384733
hai gusy akhirnya nyentuh kasur lg (besok to tka😹),hai guys akhirnya nyentuh kasur lagi besok try out tka,1,neutral,0.970266879
stud! akt 26 ada yg mau ikut challenge belajar TKA buat persiapan utbk?,angkatan ada yang mau ikut challenge belajar tka buat persiapan utbk,1,neutral,0.996254563
"kenapa exam AKHIR SEMESTER ini lama banget yaampun, keburu belajar osn utbk tka ini itu ini itu 🥺🥺🥺😭😭😭😭",kenapa exam akhir semester ini lama banget yaampun keburu belajar osn utbk tka ini itu ini itu,2,negative,0.997118831
gw pikir dunia udah usai setelah tka,gue pikir dunia sudah usai setelah tka,1,neutral,0.847638428
"Kalo besok aku ga lath demos, aku akan belajar utbk atau tka lagi atau lanjutin matdas",kalau besok aku tidak lath demos aku akan belajar utbk atau tka lagi atau lanjutkan matematika dasar,1,neutral,0.894622505
susah banget mau mulai belajar lagiii fokus lagi setelah TKA,susah banget mau mulai belajar lagi fokus lagi setelah tka,2,negative,0.997360885
"PTN! Ad kemungkinan UTBk tahun ini ad TKA gk yaa😞?, apa sender juga harus manfaatin pelajaran di sklh jugaa, apa fokus ke tps utbk aja😞",ada kemungkinan utbk tahun ini ada tka tidak ya apa aku juga harus manfaatin pelajaran di sekolah juga apa fokus ke tps utbk saja,2,negative,0.715559721
besok PAS statistika tapii soal soal tka  (gugup lama bgt gak nyentuh tka),besok pas statistika tapi soal soal tka gugup lama banget tidak nyentuh tka,2,negative,0.997002065
mandiri???? daftar ptln??? pake tka semua??? gile lu pemrentah,mandiri daftar ptln pakai tka semua gila kamu pemrentah,2,negative,0.95193398
utbk 2026 ga ada tka kan?,utbk tidak ada tka kan,1,neutral,0.706117272
Kapan bisa liat nilai tka,kapan bisa lihat nilai tka,1,neutral,0.899183691
kalo tahun ini gak ikut tka dan cuma fokus ngejar snbt wdyt guys? soalnya mau ngejar yg pasti pasti aja t____t,kalau tahun ini tidak ikut tka dan cuma fokus ngejar snbt wdyt guys soalnya mau ngejar yang pasti pasti saja tt,1,neutral,0.599610925
Kalo istilah kata mah ini kabotan jeneng alias streak 4 hari keributan semenjak #JKT48FIGHT kata gue mah ganti tagline aja flis @officialJKT48 😭😭😭,kalau istilah kata mah ini kabotan jeneng alias streak hari keributan semenjak jktfight kata gue mah ganti tagline saja flis,2,negative,0.986776769
Yah ketololan SMESCO lagi ini mah wkwkwk,ya ketololan smesco lagi ini mah wkwkwk,2,negative,0.880663335
guys td sekolah aku to tka dari disdik…. kok susah bgt ya…. ga kayak to biasa di mify sainsin dll 💔,guys tadi sekolah aku try out tka dari disdik kok susah banget ya tidak kayak try out biasa di mify sainsin dll,2,negative,0.862790406
kalian udah pada to tka mipy yaa? AKU BELUM IH TAKUT T____T,kalian sudah pada try out tka mipy ya aku belum ih takut tt,2,negative,0.983867288
"Selamat adik-adik osp, keep up the good work yaaa! Jangan sampee tinggalin TKA dan UTBK full, bahas juga dikit dikit, 10 menit aja juga boleh, pokoknya semangat bagi waktunyaa, lovee😍🫰🫰",selamat adikadik osp keep up the good work ya jangan sampee tinggalkan tka dan utbk full bahas juga dikit dikit menit saja juga boleh pokoknya semangat bagi waktunyaa lovee,0,positive,0.94800663
"day one nyicil tka omg, its my agit era...",day one mencicil tka omg its my kelas tiga era,0,positive,0.568635285
"padahal niat awal mau ambil bio kimia buat tka nanti, tp pas liat ulangan kali ini jadi ragu:((

nyari motivasi kemana ya",padahal niat awal mau ambil bio kimia buat tka nanti tapi pas lihat ulangan kali ini jadi ragu mencari motivasi kemana ya,2,negative,0.974783659
life after tka belajar buat snbt syal 🤺🤺,life after tka belajar buat snbt syal,2,negative,0.837381542
hadeh tka tka tka PUSYING,hadeh tka tka tka pusying,2,negative,0.995963573
"Adaa juga lagi bencana gini malah mencurigai org kasih bantuan.

Lha jelas2 bnyak TKA  kerjasama osang adeng rugiin kekayaan alam malah welcome2 aja.",ada juga lagi bencana begini malah mencurigai orang kasih bantuan lah jelas banyak tka kerjasama osang adeng rugiin kekayaan alam malah welcome saja,2,negative,0.997080028
"Sch! Guys ada yang punya latihan soal TKA biologi, matematika, sosiologi gaak ya? Kalo ada mau mintaaa dongg...",guys ada yang punya latihan soal tka biologi matematika sosiologi gaak ya kalau ada mau meminta dong,1,neutral,0.984387279
"Bagi aku belajar TKA di hari senin—jumat tuh susah, kayak waktu yg ada tuh kepake buat ngerjain tugas lain/ngerjain lomba gituuu huhuhu😢😢",bagi aku belajar tka di hari seninjumat tuh susah kayak waktu yang ada tuh kepake buat ngerjain tugas lainngerjain lomba begitu huhuhu,2,negative,0.956440747
"Lucu bgt org2 seumuran aku emg denger2 pada begadang sampe subuh buat TKA, somehow iri tp aku tau aku udah pernah melalui itu semua bahkan ga tidur hanya untuk latihan biar pkl aku bisa di tempat yg aku mau dan bagus (anak smk not relate to anak sma yg bisa ngejar tka soalnya",lucu banget orang seumuran aku memang dengar pada begadang sampai subuh buat tka somehow iri tapi aku tau aku sudah pernah melalui itu semua bahkan tidak tidur hanya untuk latihan biar pkl aku bisa di tempat yang aku mau dan bagus anak smk not relate try out anak sama yang bisa ngejar tka soalnya,0,positive,0.715519786
kapan sekolahku ngasih info tka…..,kapan sekolahku mengasih info tka,1,neutral,0.99022454
"ptn! guys nanya dong, kalian ikut to gratis buat tka atau utbk dmana ya? info dong..",guys bertanya dong kalian ikut try out gratis buat tka atau utbk dimana ya info dong,1,neutral,0.986439109
"ni sekolah ku mantep banget
osk ga ada bimbingan (ga tau belum atau emang tahun ini ga ada), TKA blm ada info yg jelas (bahkan keknya blm diinfoin samsek). tapi untungnya aku join studitwit bro, I love tman2 studitwit ku 😔🫰🫰🫰🌟🌟",nih sekolah ku mantap banget osk tidak ada bimbingan tidak tau belum atau memang tahun ini tidak ada tka belum ada info yang jelas bahkan kayaknya belum diinfoin samsek tapi untungnya aku join studitwit bro i love teman studitwit ku,0,positive,0.988119066
"YESSS, I AGREEE WITH U. Memang harusnyaa begitu ada seleksi akademik dengan menggunakan TWK,TKA,TKD HARUSS WEH apalg anggota DPR itu literasi dan numerasinya kurang yaa harus belajar Literasi Bahasa Indonesia, PBM,dan Literasi MTK",yes i agre with lu memang harusnyaa begitu ada seleksi akademik dengan menggunakan twktkatkd haruss weh apalagi anggota dpr itu literasi dan numerasinya kurang ya harus belajar literasi bahasa indonesia pbmdan literasi matematika,2,negative,0.844768584
sch! jurusan yang serumpun dengan matpil tka pkwu dan sosio apa ya guys....,jurusan yang serumpun dengan matpil tka pkwu dan sosio apa ya guys,1,neutral,0.814476907
asli masih bingung sama sistem TKA tuh gimana...,asli masih bingung sama sistem tka tuh bagaimana,2,negative,0.930388808
sch! kalian belajar tka bhs indo &amp; inggris wajib gmn guys? terus soal tka nya tuh perlu hafalin materi atau based on text ya? tysm‼️,kalian belajar tka bahasa indonesia   inggris wajib bagaimana guys terus soal tka nya tuh perlu hafalin materi atau based on text ya tysm,1,neutral,0.555397451
temen temen ngambil mapel untun tka yg ga ada di jurusan kita itu bisa ga?🤔🤔,teman teman ngambil mata pelajaran untun tka yang tidak ada di jurusan kita itu bisa tidak,1,neutral,0.941385925
ini tka khusus yang snbp ajaa?,ini tka khusus yang snbp saja,1,neutral,0.98349607
"oy studytwt ayo mutualan angkatan berapa ajaa, especially angkatan 26 pejuang tka snbt ayo belajar bareng",oy studytwt ayo mutualan angkatan berapa saja especially angkatan pejuang tka snbt ayo belajar bareng,0,positive,0.659938514
tlong semangatin aku buat belajar tka dan snbt😭😭😭😭😭aku dr kmrn mau mulai gk jadi jadi….,tlong semangatin aku buat belajar tka dan snbtaku dari kemarin mau mulai tidak jadi jadi,0,positive,0.709111691
"akan terus terusan gua ungkit ni skolah gaje yg sok ngide bgt bikin segala uts h-1 minggu, iyasi dah selesai utsnya cmnn kyk gua jadi ga blajar tka dri kmarin ajggg faklah",akan terus terusan gua ungkit nih sekolah tidak jelas yang sok ngide banget bikin segala uts h minggu iyasi sudah selesai utsnya cmnn kayak gua jadi tidak belajar tka dari kemarin ajg faklah,2,negative,0.997884333
